Date,City,Temperature,Humidity,Pressure,Wind_Speed,Cloud_Cover,Weather,Rainfall
2005-08-26 01:00:00,Amravati,24.6,80,969.4,40.32,99,Cloudy,0
2023-09-18 06:00:00,Bhavnagar,26.3,93,999.1,57.6,100,Rain,0.4
2010-10-23 04:00:00,Pune,22,98,944.2,20.16,100,Cloudy,0
2023-01-04 22:00:00,Kollam,25.1,79,1011.6,18.36,0,Clear,0
2017-08-20 13:00:00,Barmer,37.7,37,978.6,40.68,68,Cloudy,0
2018-11-29 14:00:00,Mumbai,32.4,30,1011.9,31.32,28,Clear,0
2014-08-13 14:00:00,Thrissur,26.1,89,1008.9,39.24,95,Rain,0.2
1996-09-26 20:00:00,Adilabad,27.3,75,975.1,20.52,100,Cloudy,0
2014-12-26 23:00:00,Wayanad,17.4,80,925.7,19.8,52,Clear,0
2004-03-08 15:00:00,Thrissur,36.2,25,1006.5,39.6,1,Clear,0
2003-12-24 15:00:00,Amravati,26.4,31,976.3,20.88,0,Clear,0
2008-01-01 10:00:00,Bhavnagar,20,43,1014.2,48.24,0,Clear,0
2015-10-11 17:00:00,Thiruvananthapuram,26.1,87,1009.5,48.96,96,Rain,0.3
2003-08-13 23:00:00,Ratnagiri,24.7,94,1001,20.88,100,Rain,0.4
2002-01-11 09:00:00,Bharuch,22.2,46,1015.8,26.28,0,Clear,0
2000-09-03 15:00:00,Aurangabad,27.3,66,939.8,63,97,Cloudy,0
2000-01-02 05:00:00,Junagadh,15.5,72,1002.4,24.12,0,Clear,0
1999-01-18 04:00:00,Kollam,23.4,83,1008.3,24.48,97,Cloudy,0
2003-09-01 18:00:00,Mysuru,21.8,84,927.7,56.88,78,Cloudy,0
2022-11-02 19:00:00,Kozhikode,25.1,95,1008.4,18,100,Cloudy,0
2008-11-18 09:00:00,Mysuru,24.6,72,929.5,35.28,20,Clear,0
2025-12-25 09:00:00,Karimnagar,20.8,55,985.7,11.16,0,Clear,0
1996-08-21 15:00:00,Ratnagiri,26.6,82,999.1,41.4,100,Rain,0.6
2020-04-20 15:00:00,Barmer,35.3,23,984.6,22.68,37,Clear,0
2023-04-24 05:00:00,Kalaburagi,24.6,72,957.3,29.16,58,Clear,0
2023-04-01 08:00:00,Barmer,22.3,58,987.6,15.48,0,Clear,0
1998-08-07 12:00:00,Nizamabad,28.5,70,960.9,51.12,100,Cloudy,0
1997-04-15 00:00:00,Khammam,27.5,80,994.7,38.52,23,Clear,0
2005-04-21 00:00:00,Barmer,30,22,988.3,53.64,98,Cloudy,0
2017-06-29 04:00:00,Thiruvananthapuram,24.2,94,1008.2,41.76,96,Cloudy,0
2020-01-23 22:00:00,Amravati,20.2,64,977.8,50.4,46,Clear,0
2025-07-22 03:00:00,Idukki,18.4,100,894.8,47.88,100,Rain,1.1
2025-08-02 05:00:00,Bengaluru,19.5,98,909.3,29.88,100,Cloudy,0
2024-11-22 18:00:00,Ratnagiri,25.9,66,1001.4,29.52,1,Clear,0
2001-08-02 08:00:00,Hyderabad,23.9,86,949.5,63.72,100,Rain,0.1
1998-09-20 20:00:00,Shivamogga,23,82,943.6,36,100,Cloudy,0
2024-10-16 09:00:00,Kalaburagi,26.5,81,961.7,23.04,98,Rain,0.2
2016-03-31 08:00:00,Nashik,25.4,42,950.1,9.36,0,Clear,0
2012-06-29 05:00:00,Mumbai,25.4,94,1004,46.44,93,Rain,0.2
2015-07-30 15:00:00,Amravati,29.4,63,966.5,68.76,97,Rain,0.1
2005-07-24 14:00:00,Nagpur,25.6,92,965.1,41.4,100,Rain,1.5
2025-05-29 14:00:00,Pune,30.7,60,939.5,57.6,65,Cloudy,0
2022-06-04 11:00:00,Ahmedabad,36.9,36,998.4,42.84,13,Clear,0
1998-03-14 06:00:00,Kolhapur,17.2,80,948.9,20.88,3,Clear,0
2020-09-12 08:00:00,Nizamabad,26.8,79,964,20.52,48,Clear,0
1996-04-20 08:00:00,New_Delhi,28.9,37,984.6,33.84,0,Clear,0
2016-03-11 05:00:00,Chikkamagaluru,21.2,92,901.2,5.4,32,Clear,0
2021-01-31 17:00:00,Delhi_North,19.5,47,990.5,11.88,0,Clear,0
2020-02-02 15:00:00,Kozhikode,29.9,59,1009.4,59.4,23,Clear,0
2004-04-20 22:00:00,Kalaburagi,33.6,20,959.3,43.56,94,Cloudy,0
2015-07-16 10:00:00,Chikkamagaluru,21.4,85,895.6,59.76,100,Cloudy,0
2007-09-18 17:00:00,Warangal,27.5,79,971.1,6.48,70,Rain,0.7
2015-03-28 15:00:00,Anand,38.3,23,1002.8,33.84,96,Cloudy,0
2019-10-29 21:00:00,Solapur,24.1,91,960.7,31.32,52,Clear,0
2018-09-20 22:00:00,Bengaluru,20.5,93,909.1,32.4,100,Rain,0.3
2017-06-14 20:00:00,Khammam,29,80,989.9,14.4,100,Cloudy,0
2009-01-06 12:00:00,Nagpur,27.5,44,976.8,26.64,18,Clear,0
1998-06-13 12:00:00,Delhi_North,35.1,42,978,44.64,3,Clear,0
2022-06-21 09:00:00,Mangaluru,24.5,94,1005.8,13.68,100,Thunderstorm,5.8
2024-05-31 00:00:00,Amravati,33,38,964.6,53.28,0,Clear,0
2017-10-07 20:00:00,Shivamogga,23,96,943.2,17.64,99,Rain,0.1
2014-02-13 05:00:00,Bengaluru,17.2,76,909.9,29.52,22,Clear,0
2013-10-28 03:00:00,Nagpur,21.5,87,974.4,23.76,0,Clear,0
2000-11-03 21:00:00,Ganganagar,23.6,54,995.7,8.64,0,Clear,0
2017-02-27 06:00:00,Thrissur,25.8,60,1007.2,40.32,98,Cloudy,0
2015-09-17 00:00:00,Hubballi,21.3,93,937.5,42.84,100,Cloudy,0
2005-11-02 11:00:00,Kozhikode,27.7,75,1010.9,23.76,99,Cloudy,0
2017-05-20 22:00:00,Kochi,26.9,97,1008.3,8.64,98,Rain,0.2
2016-10-03 08:00:00,Kollam,25.7,85,1010.4,28.8,66,Cloudy,0
1996-07-14 11:00:00,Hubballi,23.6,86,937.8,57.6,100,Rain,0.6
2011-04-20 13:00:00,Aurangabad,36.9,13,943.3,8.28,0,Clear,0
2006-08-31 19:00:00,Kolhapur,22.1,90,945,49.68,100,Cloudy,0
2003-10-22 07:00:00,New_Delhi,17.8,76,988.3,21.24,0,Clear,0
2011-07-21 09:00:00,Bikaner,30.3,56,971.6,118.8,88,Cloudy,0
2023-04-21 06:00:00,Barmer,22.1,42,982.2,53.28,0,Clear,0
2012-12-04 14:00:00,Jodhpur,27.8,38,989.2,20.88,1,Clear,0
2023-05-30 08:00:00,Amravati,33.3,35,972.3,2.88,0,Clear,0
2016-07-24 21:00:00,Ratnagiri,24.4,94,999.3,10.44,100,Rain,1.2
2012-09-23 18:00:00,Bhavnagar,28.4,74,1004.9,10.08,62,Cloudy,0
2007-01-23 16:00:00,Kolhapur,32.4,23,951.7,11.88,97,Cloudy,0
2013-10-23 03:00:00,Nizamabad,22.6,92,963.5,27.36,100,Cloudy,0
1997-04-17 16:00:00,Thrissur,31.5,59,1006.3,34.56,12,Clear,0
2026-02-27 03:00:00,Kota,18.5,60,978.4,10.08,2,Clear,0
1996-01-10 09:00:00,Nizamabad,23,67,971.1,38.88,4,Clear,0
2000-08-06 17:00:00,Hubballi,25.2,79,936.1,36.72,80,Rain,0.7
2012-01-25 22:00:00,Bengaluru,17.1,59,912.9,37.08,70,Cloudy,0
1996-04-04 17:00:00,Hubballi,32.9,31,938.4,65.52,40,Clear,0
2012-07-05 10:00:00,Dharwad,23,85,925.9,76.68,100,Rain,0.3
2003-01-07 13:00:00,Bhavnagar,26.6,41,1013.8,49.32,0,Clear,0
2010-11-15 16:00:00,Ahmedabad,31.6,52,1004.5,52.2,57,Clear,0
2019-05-28 22:00:00,Ratnagiri,27.8,80,999,48.96,68,Cloudy,0
2025-07-05 03:00:00,Kozhikode,23.3,94,1008.5,8.28,100,Cloudy,0
2020-03-01 09:00:00,Mysuru,25.5,58,931.7,34.56,72,Cloudy,0
2014-04-12 21:00:00,Ahmedabad,30.3,30,1001.8,20.52,0,Clear,0
1998-07-14 12:00:00,Hubballi,27.5,66,940.5,64.8,97,Rain,0.2
2009-10-30 01:00:00,Jaipur,20.8,35,967.5,31.32,0,Clear,0
2013-11-06 07:00:00,Bengaluru,17.9,91,914.9,43.2,99,Cloudy,0
2010-10-16 09:00:00,New_Delhi,28.6,62,985.2,16.92,0,Clear,0
2002-04-29 10:00:00,Surat,32.4,54,1004.8,66.24,0,Clear,0
2009-10-25 10:00:00,Idukki,23.5,64,899.8,12.24,32,Clear,0
2008-12-13 04:00:00,Kalaburagi,19.4,81,961.5,20.52,0,Clear,0
2009-10-10 09:00:00,Bengaluru,24,71,913.9,17.28,47,Rain,0.1
2013-08-19 05:00:00,Anand,24.6,92,999.1,40.32,93,Cloudy,0
2002-08-18 14:00:00,Bhavnagar,29.7,69,999,51.84,79,Cloudy,0
2024-01-27 20:00:00,Hyderabad,22,68,960.7,27.72,93,Cloudy,0
2000-08-17 19:00:00,Idukki,18.1,97,895.9,20.88,100,Rain,0.2
2009-03-04 06:00:00,Barmer,19.7,72,986.2,49.68,0,Clear,0
2005-05-16 13:00:00,Nagpur,44.1,11,970.3,44.28,52,Clear,0
2001-06-26 10:00:00,Kozhikode,26.2,88,1008.6,47.52,85,Rain,0.1
2007-03-21 10:00:00,Barmer,23,42,990.6,63,0,Clear,0
2022-08-13 01:00:00,Karimnagar,26.5,72,972.8,69.48,100,Cloudy,0
2021-01-29 02:00:00,Bikaner,8.7,56,990.7,35.64,0,Clear,0
2023-06-22 08:00:00,Anand,31.7,61,1000.7,49.32,78,Cloudy,0
2011-08-09 08:00:00,Nizamabad,25.6,78,959.2,59.04,93,Cloudy,0
2011-04-25 13:00:00,Bikaner,40.5,6,980.1,14.76,0,Clear,0
1996-10-06 17:00:00,Udaipur,27.3,45,945.7,19.8,0,Clear,0
1999-12-06 13:00:00,Bengaluru,24.9,42,913.7,6.48,0,Clear,0
2013-01-13 15:00:00,Ajmer,25,17,958.9,50.04,0,Clear,0
1997-04-02 03:00:00,Dharwad,19.1,86,926.3,29.52,1,Clear,0
2015-06-24 05:00:00,Bhavnagar,27.2,87,989.2,79.56,100,Thunderstorm,6
1998-01-12 03:00:00,Chikkamagaluru,14.9,81,898,20.88,0,Clear,0
2023-02-19 13:00:00,Anand,36.7,14,1007.7,17.28,96,Cloudy,0
2000-06-19 11:00:00,Hyderabad,22.4,83,948,77.04,100,Rain,0.8
2021-12-26 04:00:00,Bengaluru,14.8,96,911.9,28.8,28,Clear,0
2010-12-20 18:00:00,Bharuch,23.5,37,1012.7,34.56,0,Clear,0
2021-11-29 02:00:00,Idukki,18.9,95,896.5,29.16,100,Rain,0.2
2004-05-15 17:00:00,Jodhpur,37.5,31,974.9,66.96,0,Clear,0
2008-05-14 01:00:00,Kalaburagi,29.8,43,956.8,95.04,3,Clear,0
2000-02-27 09:00:00,Mumbai,25.7,46,1010.6,32.4,0,Clear,0
2020-07-11 19:00:00,Kota,31.9,60,969.8,71.64,52,Clear,0
2009-05-24 05:00:00,Dharwad,22.1,84,924.5,50.04,94,Cloudy,0
1998-06-17 16:00:00,Idukki,20.3,88,895.9,30.6,100,Rain,0.5
2002-04-05 09:00:00,Delhi_North,29.6,28,984.4,37.8,99,Cloudy,0
2007-03-12 20:00:00,Kolhapur,26.4,54,950.4,46.8,10,Clear,0
2016-03-15 04:00:00,Bhavnagar,23.3,65,1008.6,33.84,67,Cloudy,0
2025-11-25 04:00:00,Hyderabad,20.1,70,958.2,26.28,13,Clear,0
2020-12-05 14:00:00,Chikkamagaluru,23.8,67,898.3,72,100,Rain,0.1
2013-08-30 04:00:00,Wayanad,19.2,99,925.7,13.68,85,Cloudy,0
2006-11-19 08:00:00,Nizamabad,23,69,970.8,18,1,Clear,0
2021-07-14 18:00:00,Solapur,24.9,88,949.7,61.2,97,Rain,1.3
2013-07-08 17:00:00,Nagpur,28.9,75,964.4,22.32,88,Rain,0.1
1997-03-13 00:00:00,Jodhpur,24.9,30,984.8,43.92,64,Cloudy,0
2025-01-03 09:00:00,Mumbai,25.5,51,1015.4,21.96,11,Clear,0
2005-04-11 08:00:00,Kozhikode,26.3,87,1009.8,4.68,78,Cloudy,0
2011-05-12 18:00:00,Jaipur,37.9,16,953.7,44.64,43,Clear,0
2005-05-31 09:00:00,Bengaluru,25,76,910.7,24.48,97,Cloudy,0
2019-06-28 19:00:00,Mysuru,24.8,70,927.1,53.64,68,Cloudy,0
1998-04-27 00:00:00,Udaipur,26.6,55,948.5,48.96,99,Cloudy,0
2005-08-14 06:00:00,Hubballi,21,97,938.3,62.28,93,Rain,0.1
2003-08-28 23:00:00,Bharuch,25.6,92,1003.4,43.92,79,Cloudy,0
2000-12-10 13:00:00,Mumbai,31,28,1011.8,6.48,0,Clear,0
2021-09-27 21:00:00,Shivamogga,21.4,94,941.7,38.16,99,Cloudy,0
2020-10-29 18:00:00,Idukki,20.1,100,896.9,10.44,34,Clear,0
2004-05-25 10:00:00,New_Delhi,35.2,42,980,26.28,0,Clear,0
2010-01-24 05:00:00,Junagadh,14.2,80,1003.4,31.32,0,Clear,0
2005-08-11 05:00:00,Delhi_North,26.9,63,973.6,58.32,40,Clear,0
2006-03-17 04:00:00,Wayanad,19.5,90,925.5,2.88,46,Clear,0
2021-02-24 00:00:00,Mumbai,25.6,56,1011.3,18.36,0,Clear,0
1997-03-06 13:00:00,New_Delhi,27.9,27,991.9,14.4,24,Clear,0
2023-01-13 15:00:00,Kochi,28.2,61,1008.3,51.12,97,Cloudy,0
2004-08-03 00:00:00,Karimnagar,25.4,75,968.4,62.28,100,Cloudy,0
2016-07-27 13:00:00,Kolhapur,26,77,945.4,29.88,100,Rain,0.2
2023-01-21 23:00:00,Kollam,24.5,74,1010.7,30.6,99,Cloudy,0
2024-04-04 14:00:00,Ratnagiri,31.9,53,1000.3,77.04,8,Clear,0
1997-01-03 19:00:00,Jodhpur,20.5,27,989.2,12.96,0,Clear,0
2008-09-03 02:00:00,Bikaner,30.3,42,978.6,51.84,3,Clear,0
2000-03-05 04:00:00,Ahmedabad,18.6,64,1002.9,34.56,0,Clear,0
2009-04-04 06:00:00,Kollam,24.5,91,1008.5,18.72,27,Clear,0
1998-12-28 04:00:00,Kollam,24.1,84,1010.1,19.44,99,Cloudy,0
2023-01-11 01:00:00,Nizamabad,17,58,969.2,12.96,0,Clear,0
2025-06-28 12:00:00,Ratnagiri,28.7,75,998.7,85.68,98,Cloudy,0
2024-03-18 03:00:00,Barmer,19.1,18,990.9,38.88,0,Clear,0
2000-05-23 17:00:00,Hyderabad,35,36,949,49.68,99,Cloudy,0
2023-04-09 05:00:00,Ahmedabad,24.9,38,1006.2,19.44,0,Clear,0
1998-10-27 17:00:00,Karimnagar,28.4,71,978.8,20.88,20,Clear,0
1997-09-18 10:00:00,Shivamogga,25.7,70,951,40.32,100,Cloudy,0
2015-05-26 07:00:00,Chikkamagaluru,22.2,88,900.5,38.88,71,Cloudy,0
2006-11-10 22:00:00,Mysuru,21,85,931.9,19.8,46,Clear,0
2014-12-27 03:00:00,Kolhapur,15.8,65,948.3,25.2,92,Cloudy,0
2023-09-09 06:00:00,Karimnagar,25.9,82,972.5,56.88,80,Cloudy,0
2003-06-25 07:00:00,Ahmedabad,27.8,84,995.1,29.16,88,Cloudy,0
2017-07-11 14:00:00,Bhavnagar,34.5,45,1000.7,92.52,84,Rain,0.2
2003-04-05 19:00:00,Mysuru,25,76,928.1,21.6,89,Cloudy,0
2000-09-29 22:00:00,Rajkot,29,50,993.3,40.32,0,Clear,0
2020-01-10 19:00:00,Karimnagar,21,72,983.9,30.96,33,Clear,0
2016-04-12 17:00:00,Mysuru,34.9,29,926.5,19.44,29,Clear,0
2015-02-03 20:00:00,Kollam,28,65,1013.1,18.72,95,Cloudy,0
2009-11-06 08:00:00,Anand,24.1,41,1008.7,34.92,0,Clear,0
2018-07-18 14:00:00,Aurangabad,27.5,68,936.7,86.76,100,Rain,0.2
2019-12-04 19:00:00,Nashik,24.6,61,950.1,30.96,99,Cloudy,0
2018-01-25 08:00:00,Bikaner,8.9,87,987.2,34.56,0,Clear,0
2024-02-24 00:00:00,Aurangabad,19.1,41,945.8,37.08,0,Clear,0
2018-10-17 03:00:00,Wayanad,19.6,100,927.7,6.48,99,Rain,0.1
1998-05-05 17:00:00,Dharwad,26.8,75,927,29.88,92,Rain,1.7
2000-12-24 16:00:00,Karimnagar,27.9,24,980.4,19.8,0,Clear,0
2006-10-16 07:00:00,Junagadh,22.3,85,1004.4,25.56,1,Clear,0
2014-08-20 16:00:00,Bengaluru,27.6,62,907.8,8.28,53,Clear,0
2006-01-16 20:00:00,Adilabad,23.5,51,983,24.12,0,Clear,0
2012-07-05 21:00:00,Warangal,30,58,973,41.76,100,Cloudy,0
2017-08-12 11:00:00,Kozhikode,28.7,73,1009.7,55.8,98,Rain,0.1
2021-10-22 19:00:00,Rajkot,25.5,63,998.1,42.12,0,Clear,0
2005-09-16 00:00:00,Mysuru,20.6,91,930.4,39.6,100,Cloudy,0
2003-03-06 09:00:00,Mumbai,26.2,36,1011.1,31.32,0,Clear,0
2021-11-06 07:00:00,Nizamabad,22.4,84,968,8.64,75,Cloudy,0
2000-03-22 03:00:00,Karimnagar,25.4,65,976.7,58.68,0,Clear,0
2025-01-07 20:00:00,Chikkamagaluru,19,55,899.5,23.4,0,Clear,0
2014-06-19 23:00:00,Ratnagiri,26.6,89,997.2,41.04,72,Rain,0.7
2018-05-16 09:00:00,Ganganagar,32.5,36,984.7,26.64,0,Clear,0
2021-01-15 16:00:00,Surat,29.1,44,1006.6,25.92,0,Clear,0
2019-09-22 02:00:00,Kochi,25.3,96,1007,12.24,90,Rain,0.1
2023-12-27 18:00:00,Thiruvananthapuram,28.9,70,1008.7,12.96,97,Cloudy,0
2000-03-05 20:00:00,Idukki,20.9,64,897.4,21.6,79,Cloudy,0
2018-10-16 00:00:00,Surat,25.5,81,1009.9,33.48,1,Clear,0
1998-02-05 00:00:00,Nashik,16.8,62,949.9,30.24,79,Cloudy,0
2019-11-23 17:00:00,Rajkot,29,46,998.8,46.44,5,Clear,0
1997-08-10 19:00:00,Thiruvananthapuram,23.9,91,1012.1,66.96,100,Rain,0.1
2012-06-09 04:00:00,Hyderabad,27.3,65,949.4,78.48,95,Cloudy,0
1998-09-03 18:00:00,Kolhapur,24.9,83,946.3,43.2,100,Rain,0.1
2006-08-09 00:00:00,Ganganagar,28.5,73,979.7,23.4,7,Clear,0
2018-01-17 22:00:00,Mumbai,24.8,64,1012.1,42.84,0,Clear,0
2007-11-21 12:00:00,Amravati,27.9,20,977.7,25.92,0,Clear,0
2000-08-17 12:00:00,Dharwad,25.8,73,929.9,61.2,99,Rain,0.1
2014-01-09 07:00:00,Mysuru,18,88,931.5,38.52,21,Clear,0
2002-12-29 05:00:00,Ganganagar,6.7,94,994.1,21.96,0,Clear,0
2015-09-09 10:00:00,Shivamogga,25.2,74,947.8,40.32,94,Cloudy,0
2012-08-23 06:00:00,Wayanad,20.1,99,925.7,13.68,97,Cloudy,0
1999-10-02 19:00:00,Mumbai,26.9,87,1007.4,7.56,81,Cloudy,0
2010-11-01 09:00:00,Surat,28.2,51,1010.4,40.32,13,Clear,0
2014-05-31 03:00:00,Junagadh,26.9,87,995.7,43.56,64,Cloudy,0
2011-03-12 06:00:00,Bengaluru,17.2,91,910,24.48,19,Clear,0
2007-02-28 17:00:00,Wayanad,27.8,58,925.5,17.64,22,Clear,0
1999-07-24 01:00:00,Thiruvananthapuram,23.9,92,1008.4,61.56,100,Cloudy,0
2008-03-18 11:00:00,Rajkot,31.3,26,995.1,38.52,0,Clear,0
2020-09-17 19:00:00,Jaipur,30.8,59,955.8,30.24,68,Cloudy,0
2004-10-24 07:00:00,Thrissur,25.2,82,1008.3,42.48,98,Cloudy,0
2010-10-28 15:00:00,Ganganagar,31.3,24,991.8,23.76,0,Clear,0
2025-12-25 14:00:00,Ganganagar,21.5,38,995.7,17.64,82,Cloudy,0
1999-09-10 19:00:00,Kochi,26,84,1007.2,12.96,67,Rain,0.1
2013-09-27 02:00:00,Thrissur,24,96,1009,8.28,60,Cloudy,0
1997-10-20 06:00:00,Delhi_North,18.2,95,988.1,22.32,50,Rain,0.7
2014-12-31 10:00:00,Ratnagiri,24.6,69,1002.6,21.96,19,Clear,0
2015-07-25 13:00:00,Thrissur,26.7,86,1008.4,39.24,100,Rain,1
2025-08-13 08:00:00,Udaipur,25.5,78,942.6,24.12,100,Cloudy,0
2013-05-15 13:00:00,Kochi,29.4,71,1005.9,39.6,100,Rain,0.1
2005-06-20 23:00:00,Aurangabad,25.8,76,938.1,55.08,99,Cloudy,0
2002-11-03 22:00:00,Rajkot,26.1,25,999.8,23.04,0,Clear,0
2013-10-02 19:00:00,Jodhpur,28.1,75,982.1,33.84,8,Clear,0
2010-12-13 18:00:00,Bikaner,21.9,29,985.2,11.88,0,Clear,0
1996-07-08 00:00:00,Mysuru,22,87,925,33.84,97,Cloudy,0
2016-02-16 13:00:00,Junagadh,28.9,26,1004.4,39.24,0,Clear,0
2007-08-17 18:00:00,Shivamogga,24.9,72,944,51.84,100,Cloudy,0
2019-01-28 07:00:00,Amravati,13.1,69,980.6,38.16,11,Clear,0
2021-06-27 09:00:00,Kozhikode,27.2,82,1009.2,27.36,98,Cloudy,0
2016-11-18 19:00:00,Bhavnagar,26.8,51,1009.9,28.8,98,Cloudy,0
2011-01-09 07:00:00,Solapur,14.7,50,957.2,36.36,32,Clear,0
1996-11-30 19:00:00,Nagpur,21.2,55,977.1,31.68,1,Clear,0
2012-04-15 13:00:00,Dharwad,33.3,36,931.3,20.16,23,Clear,0
2018-07-12 18:00:00,Kozhikode,25.2,92,1005.4,42.12,100,Rain,0.4
2009-07-18 16:00:00,Hyderabad,29.5,56,946.9,78.12,100,Cloudy,0
2013-11-20 06:00:00,Mangaluru,23.6,95,1007.9,14.4,16,Clear,0
2023-12-16 10:00:00,Junagadh,26.6,51,1007,28.44,0,Clear,0
2017-01-22 01:00:00,Bengaluru,18.2,91,916.1,48.96,12,Clear,0
2016-02-07 20:00:00,Rajkot,22.1,25,1000.5,37.44,0,Clear,0
2019-01-01 09:00:00,Dharwad,20.1,45,938.9,63.72,0,Clear,0
1999-07-02 14:00:00,Bharuch,31.6,61,998.5,114.48,97,Cloudy,0
2025-01-06 12:00:00,Kozhikode,31.9,40,1009.3,12.24,37,Clear,0
2003-06-25 13:00:00,Kota,32.4,62,971.1,22.68,99,Cloudy,0
1998-05-07 05:00:00,Thrissur,26.5,91,1005.5,9,100,Rain,0.4
2020-06-26 08:00:00,Hubballi,24.7,84,937.6,10.44,89,Cloudy,0
2022-12-14 19:00:00,Kozhikode,24.6,92,1009.7,17.64,100,Cloudy,0
1996-01-02 00:00:00,Warangal,20.7,63,986.7,45,5,Clear,0
2017-04-20 11:00:00,Pune,36.7,14,948.7,77.04,0,Clear,0
2007-04-24 09:00:00,Dharwad,28.4,38,931.6,21.96,0,Clear,0
2004-02-29 10:00:00,Karimnagar,31.3,29,982.5,25.56,0,Clear,0
2007-07-13 14:00:00,Nizamabad,29.7,60,957.9,63,100,Cloudy,0
2014-04-06 05:00:00,Adilabad,22.9,47,978.4,26.28,0,Clear,0
2014-10-11 17:00:00,Nizamabad,30.4,49,960.5,34.92,27,Clear,0
2001-08-06 03:00:00,Ahmedabad,25.8,85,997.2,29.88,100,Cloudy,0
2021-06-30 12:00:00,Thrissur,29.9,74,1005.8,42.84,84,Rain,0.4
2012-09-22 21:00:00,Ajmer,24.6,80,954.3,24.48,5,Clear,0
2006-12-18 13:00:00,Anand,29,30,1009.6,26.64,0,Clear,0
2002-06-10 07:00:00,Idukki,19.1,93,894.1,12.96,99,Cloudy,0
2000-09-30 09:00:00,Aurangabad,27.8,64,945.3,6.84,2,Clear,0
2008-12-24 11:00:00,Pune,27.1,45,954.5,38.16,0,Clear,0
2013-05-21 10:00:00,Thrissur,30.3,70,1007.6,28.44,79,Rain,0.3
2012-05-19 19:00:00,Kochi,27.9,86,1007.8,10.08,84,Cloudy,0
2003-11-06 02:00:00,Amravati,19.3,68,973.7,23.4,4,Clear,0
1997-09-03 06:00:00,Mysuru,19.3,96,928,31.32,100,Cloudy,0
1999-06-05 17:00:00,Anand,37,31,998.4,47.52,1,Clear,0
2022-07-22 21:00:00,Solapur,23.8,88,955,37.08,100,Rain,0.7
2002-08-14 21:00:00,Bhavnagar,27.7,79,1000,64.44,93,Cloudy,0
2026-01-11 04:00:00,Bharuch,14.7,74,1015.4,29.88,0,Clear,0
2002-12-12 16:00:00,Mangaluru,30.2,54,1008.3,59.4,73,Cloudy,0
2017-03-16 09:00:00,New_Delhi,21.2,47,989.2,29.52,5,Clear,0
2011-02-08 12:00:00,Mysuru,27.7,38,928.1,25.56,0,Clear,0
2025-10-11 07:00:00,Jaipur,20.4,79,963.8,14.76,0,Clear,0
2012-03-29 02:00:00,Surat,26.6,46,1009.4,36.36,0,Clear,0
2012-12-03 22:00:00,Amravati,19.6,71,975,24.48,4,Clear,0
2000-06-11 03:00:00,Thrissur,24.1,94,1006.6,24.84,99,Rain,0.1
2009-01-20 07:00:00,Nagpur,17.9,65,981.2,30.96,33,Clear,0
2015-07-26 21:00:00,Kozhikode,24.2,92,1011.4,12.96,100,Rain,0.4
2019-11-17 18:00:00,Solapur,27.8,53,960.4,55.08,9,Clear,0
1996-03-28 23:00:00,Mysuru,24.1,85,926.6,57.6,99,Cloudy,0
1998-08-23 06:00:00,Udaipur,24.1,90,943.2,10.44,52,Clear,0
2009-11-18 22:00:00,Karimnagar,23.2,96,981.9,13.68,98,Cloudy,0
2016-04-18 08:00:00,Wayanad,26,83,928.5,9,63,Cloudy,0
2002-05-07 14:00:00,Kalaburagi,38.4,32,954.4,27.36,35,Clear,0
2014-04-22 13:00:00,Amravati,37.6,23,973.5,11.16,4,Clear,0
2003-05-17 10:00:00,Pune,32.2,38,948.4,63.72,14,Clear,0
2010-01-31 01:00:00,Bhavnagar,22.1,57,1012.3,30.24,0,Clear,0
2013-06-19 15:00:00,Hyderabad,30.3,58,946.8,56.88,78,Cloudy,0
1996-11-23 07:00:00,Aurangabad,16.3,91,947.2,23.76,11,Clear,0
2004-08-20 23:00:00,Chikkamagaluru,19.2,92,898.5,51.84,100,Cloudy,0
2000-02-21 07:00:00,Ahmedabad,14.8,46,1004.4,31.32,0,Clear,0
2015-04-01 20:00:00,Mangaluru,27.2,85,1008,15.12,79,Cloudy,0
1999-10-06 02:00:00,Kozhikode,24,95,1005.1,6.48,100,Rain,3.6
2016-12-02 22:00:00,Khammam,23.4,92,999.7,30.24,100,Rain,1.3
2003-07-26 18:00:00,Nashik,22.6,93,936.5,70.56,99,Rain,0.3
2009-12-24 11:00:00,Warangal,25.6,35,987.5,27.72,78,Cloudy,0
2023-12-09 19:00:00,Thiruvananthapuram,25.7,95,1008.7,16.2,100,Cloudy,0
2001-02-02 08:00:00,Rajkot,12,20,999.4,55.08,0,Clear,0
2000-02-22 15:00:00,Nizamabad,31.1,31,964.8,18.36,31,Clear,0
2023-01-19 01:00:00,Barmer,12.4,32,993.7,41.04,0,Clear,0
2005-10-21 02:00:00,Aurangabad,18.5,67,942.7,28.8,0,Clear,0
2008-02-29 04:00:00,Idukki,16.1,82,895.2,14.04,94,Cloudy,0
1999-06-25 00:00:00,Chikkamagaluru,19.6,92,899.3,36.72,100,Cloudy,0
2013-07-30 17:00:00,Kozhikode,25.3,91,1006.9,34.92,100,Rain,3.2
2009-07-22 10:00:00,Kollam,26.6,89,1009.1,57.6,100,Cloudy,0
2020-06-11 14:00:00,Pune,26.7,75,941.7,64.44,94,Rain,4.8
2025-03-27 22:00:00,Mangaluru,27.8,84,1006.9,32.04,13,Clear,0
